Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-05-03,23.25216293334961,23.402856578349773,23.041190105787603,23.10900274903486,43989500
2010-05-04,22.702136993408203,23.01859565702751,22.415817934483808,22.99599239064178,82085600
2010-05-05,22.49116325378418,22.67199655241423,22.37060772136415,22.430885487574162,66833800
2010-05-06,21.83563804626465,22.513763174712693,21.029422503999243,22.29525684357431,128613000
2010-05-07,21.255468368530273,21.813039541156364,20.584877993180136,21.797969739272325,173718100
2010-05-10,21.805496215820312,22.212370649548483,21.63219643537781,21.858239064902218,86653300
2010-05-11,21.760290145874023,22.340464448515817,21.526714019835342,21.609596473679904,63789400
2010-05-12,22.18223762512207,22.28772334768383,21.79043145969955,21.835639421206707,47146800
2010-05-13,22.03154182434082,22.40074327905391,21.98633386422813,22.046611623423427,45188800
2010-05-14,21.797964096069336,22.00893551928652,21.57945633672578,22.001402057430223,63334000
2010-05-17,21.805496215820312,22.024002510178903,21.43629483511212,21.941121506107987,46053300
2010-05-18,21.64655876159668,21.949307542423334,21.49518364937332,21.850914730012192,52690600
2010-05-19,21.37407875061035,21.71467194547077,21.03348699936963,21.586003565592357,61746700
2010-05-20,20.518823623657227,21.07134046302529,20.465842754624727,20.927534215922503,87991100
2010-05-21,20.3144588470459,20.51881477687978,20.011710123377064,20.15551486485739,117596300
2010-05-24,19.883039474487305,20.329594332479004,19.87547057680376,20.32202543479546,73711700
2010-05-25,19.73166847229004,19.92845552173655,19.209425973513525,19.413781922202585,98373600
2010-05-26,18.92938804626465,20.14038476029251,18.588794724199857,19.85277230085552,176684100
2010-05-27,19.678680419921875,19.951154918463615,19.47432454601557,19.47432454601557,136433600
2010-05-28,19.527311325073242,19.769511755109512,19.42134962942101,19.557586920185212,67496900
2010-06-01,19.595430374145508,19.913316911270897,19.315388331689725,19.322957230623643,76152400
2010-06-02,20.026851654052734,20.041989455054445,19.474334910071725,19.724102852119316,65718800
2010-06-03,20.329599380493164,20.382580233813947,19.989006118259592,20.094967824901158,67837000
2010-06-04,19.519746780395508,20.110106536905864,19.391078369224267,19.75437690301834,89832200
2010-06-07,19.14130401611328,19.55001436841707,19.103459529294696,19.542445471053355,80456200
2010-06-08,19.005075454711914,19.118606079923076,18.6569132346281,19.111037179092968,87355000
2010-06-09,18.762876510620117,19.31539328181597,18.732600907125438,19.088330586466554,87794000
2010-06-10,18.921823501586914,19.035354153872323,18.755311974476356,19.02021634860212,78930900
2010-06-11,19.421354293823242,19.4667662537779,18.74773802061847,18.9520940058447,68057700
2010-06-14,19.300254821777344,19.648415588369758,19.27754811993081,19.572729469455012,50972400
2010-06-15,20.117673873901367,20.170654725511163,19.481900767343948,19.48946966666248,81641500
2010-06-16,19.920888900756836,20.117675972709,19.852770243403388,20.034419515139216,48698000
2010-06-17,19.9587345123291,20.18579575373355,19.708966569336138,20.102539291529176,47995500
2010-06-18,20.011714935302734,20.0798335949602,19.807358956330347,19.958734076373627,52075600
2010-06-21,19.640840530395508,20.352299589477656,19.595427144277362,20.269044602166968,54625300
2010-06-22,19.504615783691406,20.01928960789193,19.49704688114486,19.799795764903834,55985400
2010-06-23,19.15643882751465,19.512169756919526,19.08832020033582,19.512169756919526,61466200
2010-06-24,18.921823501586914,19.466771498729216,18.86884262676176,19.269984361078244,85243400
2010-06-25,18.566078186035156,19.00506406577398,18.399565354797403,18.95965068800767,156256700
2010-06-28,18.399574279785156,18.626636947898763,18.255769511295266,18.550949391860893,73784800
2010-06-29,17.6426944732666,18.31631186166132,17.491320866015034,18.26332958332282,119882100
2010-06-30,17.415639877319336,17.92274461136735,17.370227922461012,17.635132195484587,81050500
2010-07-01,17.5291690826416,17.65026858164687,17.203713637707477,17.476188232279284,92239400
2010-07-02,17.612422943115234,17.771365470860886,17.445910073721098,17.68054158175471,62485100
2010-07-06,18.028705596923828,18.233061551013684,17.847056341161718,17.937881690852752,73592000
2010-07-07,18.392005920410156,18.40714372078668,17.8697648000009,18.028707373094125,79965300
2010-07-08,18.475257873535156,18.63420185148884,18.142233564562478,18.619064054803776,50758100
2010-07-09,18.369300842285156,18.475262558712146,18.27847548276194,18.414712800236707,53806100
2010-07-12,18.793153762817383,18.838565731911494,18.482835994036762,18.49040489615586,49854200
2010-07-13,19.020204544067383,19.14887292176737,18.84612422236142,19.027773442004992,61928700
2010-07-14,19.254844665527344,19.38351310080452,19.012645597622146,19.300256629854488,72808100
2010-07-15,19.307823181152344,19.368372940758906,18.906680121496272,19.300254280749005,56934700
2010-07-16,18.838563919067383,19.406218530789737,18.830995017676646,19.307825699950808,65064800
2010-07-19,19.09589195251465,19.148872794105017,18.85369299460459,18.891536040420664,38181800
2010-07-20,19.285118103027344,19.285118103027344,18.69475825808218,18.815857787487356,45530700
2010-07-21,19.012638092041016,19.41377959854355,18.90667495894811,19.37593655048021,73297300
2010-07-22,19.557592391967773,19.67112301816136,19.277548833311364,19.30782443689378,73016400
2010-07-23,19.534883499145508,19.69382751289286,19.111035201852694,19.55759019928658,108520100
2010-07-26,19.754379272460938,19.83006683698474,19.527316578889533,19.572729983775943,67249900
2010-07-27,19.799793243408203,19.86034301244901,19.648418098996007,19.78465544024291,60672100
2010-07-28,19.640840530395508,19.822489744009225,19.55001520177884,19.731664415392554,69704800
2010-07-29,19.701398849487305,19.989009868743796,19.37594332531532,19.777084972077787,69446200
2010-07-30,19.534883499145508,19.55759019928658,19.186722758702857,19.48947154248344,83534800
2010-08-02,19.928455352783203,19.966298405055195,19.489469305776527,19.67111855519792,55044600
2010-08-03,19.799793243408203,19.943599486237755,19.655987000578655,19.83006884973879,56877700
2010-08-04,19.474336624145508,19.860341921943228,19.254844264782268,19.792223255060083,78531900
2010-08-05,19.20185661315918,19.36079915062661,19.080755680910947,19.292680507820634,64922100
2010-08-06,19.338102340698242,19.34567124305918,18.93696062091214,19.058060171446115,55982100
2010-08-09,19.38351058959961,19.474334506487327,19.20186131220404,19.33809718753562,57096500
2010-08-10,18.974796295166016,19.17915224841818,18.83099009358635,19.171583349006625,87257700
2010-08-11,18.81584930419922,18.84612345109102,18.588786706222454,18.679612034137083,76746900
2010-08-12,18.535812377929688,18.67961859613765,18.43741956144221,18.48283151954257,70240500
2010-08-13,18.467697143554688,18.672053158331583,18.346597603750688,18.429854078723583,45263500
2010-08-16,18.54338836669922,18.62664485805934,18.39201319033912,18.437426609419553,40909700
2010-08-17,18.80208969116211,18.992317234543293,18.718390558972654,18.80208969116211,52912600
2010-08-18,18.885787963867188,18.98470708706172,18.573814946999757,18.779261017030738,46818900
2010-08-19,18.596651077270508,18.82492362281681,18.421640577608798,18.733615185126872,54064600
2010-08-20,18.436853408813477,18.56620819813797,18.41402703214039,18.49772616547671,49560100
2010-08-23,18.47490119934082,18.748827899578853,18.444464093024866,18.596646721962415,51643000
2010-08-24,18.292278289794922,18.528159998811134,18.261841191175673,18.33032321174824,66522500
2010-08-25,18.337936401367188,18.429244814076874,18.162927400906078,18.261845089895083,47404800
2010-08-26,18.124876022338867,18.40641336176729,18.10204965111538,18.33032207127415,49105300
2010-08-27,18.20858383178711,18.27706587534629,17.889001445618014,18.170537445742436,60939400
2010-08-30,17.9879093170166,18.124873329289592,17.957473676133958,18.064000596203865,45453100
2010-08-31,17.858562469482422,18.056399302265113,17.744426225925007,17.95748161153431,66074600
2010-09-01,18.185747146606445,18.223793514128612,17.911820557049445,18.01073820996604,65235900
2010-09-02,18.216184616088867,18.22379388975014,18.041174224520695,18.17052897412123,48837100
2010-09-03,18.482511520385742,18.604257049887302,18.414029478625963,18.44446513534076,64189100
2010-09-07,18.23141098022461,18.490120610943503,18.200975321427777,18.337939414316754,51928700
2010-09-08,18.20858383178711,18.41402996246465,18.064010467459816,18.315110810069733,65512400
2010-09-09,18.269453048706055,18.42163420935495,18.25423449724488,18.406417109214722,46028900
2010-09-10,18.1477108001709,18.284674885287245,18.10205658890585,18.2466284997987,58284300
2010-09-13,19.10645294189453,19.243416991148674,18.330324297001614,18.41402487183933,114680400
2010-09-14,19.04558753967285,19.289078631692476,18.939059098423225,19.053196817713637,87160400
2010-09-15,19.11406135559082,19.19015120057326,18.961878762984412,19.098842806066028,56201900
2010-09-16,19.273849487304688,19.304286582746876,19.060794173171157,19.068403447031706,44548300
2010-09-17,19.190155029296875,19.42603824003112,19.083628064011123,19.327119099704873,70341600
2010-09-20,19.349946975708008,19.418429011078917,19.106455939420794,19.23581073386351,49838700
2010-09-21,19.136898040771484,19.342344216101765,19.08363454005361,19.342344216101765,52675700
2010-09-22,18.726001739501953,18.999928442933882,18.535774176772584,18.939055680913327,94299400
2010-09-23,18.589033126831055,18.710778621169077,18.535769654473267,18.649905874000066,46201800
2010-09-24,18.8553524017334,18.870569500407758,18.703169804423332,18.74882400308803,51948800
2010-09-27,18.817304611206055,19.015141392298464,18.710777671895023,18.908614452987436,43603300
2010-09-28,18.77926254272461,18.946662251542147,18.528162253837845,18.870570947053842,56041200
2010-09-29,18.64229965209961,18.764045166374988,18.566208342847247,18.741217338202976,44318900
2010-09-30,18.634689331054688,18.89339889721232,18.535771650498383,18.725999187301294,61262700
2010-10-01,18.55099105834961,18.88579197114485,18.490118297052394,18.84774703957951,62672300
2010-10-04,18.193363189697266,18.254235949062416,18.09444549997429,18.231408120055086,98143400
2010-10-05,18.52816390991211,18.60425522120157,18.193363011031124,18.307499252304787,78152900
2010-10-06,18.589033126831055,18.672733698433735,18.360759236456687,18.505332555228375,50489700
2010-10-07,18.66512107849121,18.83252074037471,18.474893596265204,18.733603088198212,50096100
2010-10-08,18.69556427001953,18.75643703085877,18.543383093581983,18.733610652619742,41327800
2010-10-11,18.71077537536621,18.82491157509353,18.642293365265715,18.82491157509353,27587800
2010-10-12,18.893400192260742,18.969491502461775,18.589036402777648,18.756436124163095,50141500
2010-10-13,19.28145980834961,19.43364239118446,18.93904972263153,19.037968836870384,75336500
2010-10-14,19.197757720947266,19.28145828000397,19.02274878048375,19.243413362971225,51949100
2010-10-15,19.43364906311035,19.441256888675397,19.197765833601256,19.296684981800855,68954800
2010-10-18,19.64670181274414,19.745620954912457,19.36516584172587,19.471692808995368,48330500
2010-10-19,19.098852157592773,19.304298322809476,18.984715882912877,19.228206989249053,66150900
2010-10-20,19.258634567260742,19.327116593584776,19.098844140051913,19.22058964211222,56283600
2010-10-21,19.342336654663086,19.43364651399936,19.060799252087136,19.327118102886878,50032400
2010-10-22,19.3118953704834,19.433642307016388,19.22819625647534,19.41842375853468,25837900
2010-10-25,19.167329788208008,19.289075313273184,19.152111234744577,19.20537472054545,50912400
2010-10-26,19.707569122314453,19.76083259121822,19.06840459282787,19.11406023873454,69304200
2010-10-27,19.82170867919922,19.867364332809924,19.49451853624803,19.62387331883652,64805500
2010-10-28,19.99671745300293,20.072807300053316,19.722789359394966,19.943452528218533,80730300
2010-10-29,20.29347038269043,20.696753217579,20.14889707187065,20.658706845615534,114193200
2010-11-01,20.506526947021484,20.711971562717252,20.316299429707076,20.453262023063996,61912100
2010-11-02,20.84132194519043,20.8641497649381,20.559786091571485,20.590221733247912,54402100
2010-11-03,20.567399978637695,20.917417918697556,20.51413505394438,20.89459009382899,110255300
2010-11-04,20.651098251342773,20.871762862036125,20.552180583621414,20.856544312749534,93599300
2010-11-05,20.430438995361328,20.689148577378855,20.186947965538014,20.673930025184642,110953700
2010-11-08,20.39999771118164,21.967473434318162,20.224988750769153,20.301080044828716,71670800
2010-11-09,20.506526947021484,20.628272441997044,20.323907253237365,20.399998550427284,58538600
2010-11-10,20.498918533325195,20.605445483073787,20.399999407426495,20.55218200819949,52277300
2010-11-11,20.30109214782715,20.331527812803515,19.996728241455546,20.30109214782715,62073100
2010-11-12,19.989110946655273,20.1793384932706,19.859756156904012,20.14129211315493,64962200
2010-11-15,19.935853958129883,20.164126507879168,19.913026122626363,20.03477167600218,51794600
2010-11-16,19.75975799560547,19.935843740529034,19.63726445319494,19.935843740529034,65339200
2010-11-17,19.57602310180664,19.83632231655499,19.560711039706476,19.82866628550491,58299700
2010-11-18,19.782730102539062,19.9664704534936,19.60664578207078,19.683203166456288,59514000
2010-11-19,19.667884826660156,19.775066290816135,19.598982039634762,19.752098208395026,52423200
2010-11-22,19.698514938354492,19.706170968728394,19.476495898465313,19.637268155601774,53350500
2010-11-23,19.231504440307617,19.598985054139686,19.208536354353807,19.576016968185876,69742500
2010-11-24,19.422903060913086,19.49180440640422,19.262129360798234,19.292753479006137,56825900
2010-11-26,19.331031799316406,19.453525349344496,19.26978502430236,19.30040768169023,21356500
2010-11-29,19.376972198486328,19.461187086418935,19.086050296906254,19.285102739140505,56603600
2010-11-30,19.33868980407715,19.499462057321765,19.13963739988968,19.17791609059408,75282100
2010-12-01,19.935850143432617,20.096622421893198,19.568367937936603,19.576023969325966,74123500
2010-12-02,20.586591720581055,20.655494526016973,20.058338825890115,20.088961483729232,91759200
2010-12-03,20.686124801635742,20.716747468590164,20.502384419192932,20.525351054349063,52622000
2010-12-06,20.54831886291504,20.655500386117534,20.487072069622364,20.61722168789914,36264200
2010-12-07,20.5712833404541,20.770334288472405,20.55597127976393,20.732055596985457,57860500
2010-12-08,20.846893310546875,20.854549340957647,20.517691304076113,20.54065939530843,41666800
2010-12-09,20.7320556640625,20.9311080729633,20.67846491171199,20.88517335098265,47148300
2010-12-10,20.931106567382812,20.977041286059364,20.755022262257373,20.816269040572237,37625800
2010-12-13,20.86220932006836,21.01532703678822,20.80096252542817,20.8775213837881,47943900
2010-12-14,21.14547348022461,21.24499895896887,20.869862215642733,20.908140908950863,64070500
2010-12-15,21.321542739868164,21.428724173586588,21.07655577123318,21.07655577123318,69634200
2010-12-16,21.42873764038086,21.42873764038086,21.176094487673886,21.25265332854476,57680200
2010-12-17,21.359840393066406,21.50530208258459,21.245002831968392,21.375152457276492,87456500
2010-12-20,21.290929794311523,21.428735401433002,21.191404333745055,21.398112744427273,52811000
2010-12-21,21.489988327026367,21.543579087305044,21.25265719140421,21.321560014687854,38153000
2010-12-22,21.58185386657715,21.742626107348425,21.42108016556754,21.444048254351294,42252300
2010-12-23,21.666072845458984,21.68138490858734,21.405773613231812,21.41342964479599,24902500
2010-12-27,21.489988327026367,21.58951527631994,21.3445266489566,21.528268484538778,21652800
2010-12-28,21.444053649902344,21.566547233759714,21.405773492297726,21.41342952381865,23042200
2010-12-29,21.413427352905273,21.528266353837935,21.344524536441096,21.390460720909584,19502500
2010-12-30,21.321542739868164,21.43638019888612,21.26795202300895,21.375133456727376,20786100
2010-12-31,21.36749267578125,21.375148706542877,21.153128195171398,21.283277797641922,24752000
2011-01-03,21.42108917236328,21.574206908158793,21.375154435720205,21.474679941820025,53443800
2011-01-04,21.505294799804688,21.56654157566496,21.321554472223866,21.390457277596465,54405600
2011-01-05,21.436391830444336,21.44404785989809,21.26030753372288,21.359832996145087,58998700
2011-01-06,22.064165115356445,22.087133196922366,21.329204028101483,21.467009597021256,88026300
2011-01-07,21.895742416381836,22.00292390356038,21.62778723819723,21.926365072616456,73762000
2011-01-10,21.604827880859375,21.742633540194902,21.467023681762683,21.635452009706754,57573600
2011-01-11,21.520606994628906,21.627788488001144,21.474670817265096,21.589509800436296,50298900
2011-01-12,21.857463836669922,21.888087955336715,21.489983174098498,21.52826332243199,52631100
2011-01-13,21.58185386657715,21.73497007775384,21.444048254351294,21.689035360424665,67077600
2011-01-14,21.666072845458984,21.72731963773369,21.36749491564964,21.497644531763225,62688400
2011-01-18,21.941673278808594,22.0029200407637,21.5435685959814,21.558880651529677,53322700
2011-01-19,21.796215057373047,21.95698874512833,21.643098858819393,21.788559028409633,50005900
2011-01-20,21.704349517822266,21.857465743801047,21.53591977093559,21.819187052365972,58613600
2011-01-21,21.451698303222656,21.76558812789662,21.451698303222656,21.742620045516357,58080300
2011-01-24,21.727306365966797,21.865111929468302,21.428728618538745,21.4516966992016,52047800
2011-01-25,21.78090476989746,21.78090476989746,21.528261651459374,21.543572249366047,42436600
2011-01-26,22.033550262451172,22.194322509581244,21.81918580603935,21.826841835936744,74628800
2011-01-27,22.102449417114258,22.55414342447519,21.811526170064937,22.010578533772854,146938600
2011-01-28,21.244993209838867,22.148384145733182,21.0153181916656,22.125416059820594,141249400
2011-01-31,21.22968101501465,21.35983058053309,20.992349969741543,21.260305129366348,65029000
2011-02-01,21.42873764038086,21.48232839091894,21.137815797357668,21.28327598875005,62810700
2011-02-02,21.390457153320312,21.52060673379703,21.34452097651325,21.38280112385247,45824000
2011-02-03,21.168437957763672,21.413425074575425,21.08422454900863,21.413425074575425,60340100
2011-02-04,21.260311126708984,21.31390188170379,21.061258707986465,21.20672037171418,40412200
2011-02-07,21.58951187133789,21.696693374991153,21.27562193043465,21.283276500491194,68980900
2011-02-08,21.6507568359375,21.69669155361302,21.474671074411027,21.512951222672587,34904200
2011-02-09,21.413427352905273,21.635447863787295,21.36749262867534,21.581857108812617,52905100
2011-02-10,21.053600311279297,21.390458325126513,20.892828064362135,21.38280229523926,76672400
2011-02-11,20.86220932006836,21.290936882549698,20.724403667068238,21.252658183489118,83939700
2011-02-14,20.846893310546875,20.877517432189965,20.63253029999921,20.83158124972533,56766200
2011-02-15,20.762178421020508,21.047119952955335,20.754478608608323,20.823788671271682,44116500
2011-02-16,20.808395385742188,20.84690034044667,20.48494877206698,20.83149777101693,70817900
2011-02-17,20.9547061920166,21.077925224505716,20.72367362744661,20.76987984658676,57207300
2011-02-18,20.839187622070312,20.954703891674292,20.785280127513058,20.893095116627563,68667800
2011-02-22,20.477237701416016,20.869994220959452,20.423330203043825,20.623559103332784,60889000
2011-02-23,20.477237701416016,20.685167882739453,20.354020142602682,20.431031484078307,60234100
2011-02-24,20.61585807800293,20.839189355296206,20.407927894100474,20.51574289218211,64494200
2011-02-25,20.446430206298828,20.75447553648022,20.40792527446065,20.723670415914484,53006300
2011-02-28,20.46953773498535,20.68516921119165,20.41563023315109,20.554250362935907,51379900
2011-03-01,20.14609718322754,20.6235664964437,20.138395899432314,20.484946325869018,60055000
2011-03-02,20.0844783782959,20.307811090513454,20.053674727327003,20.107582218174286,48658200
2011-03-03,20.17690086364746,20.33092212183792,20.16149829716754,20.22310709421764,68271500
2011-03-04,19.98436737060547,20.20769864406082,19.86884962450981,20.19229608206551,70437200
2011-03-07,19.80724334716797,20.230805042322334,19.676324491410345,20.122988563606476,64980400
2011-03-08,19.953561782836914,20.03827440297299,19.75333288815926,19.845746789113996,50549800
2011-03-09,19.938159942626953,20.007470003633586,19.761034883996306,19.876551162717636,39789100
2011-03-10,19.568510055541992,19.799542645952343,19.5223038312338,19.730234043924746,66549500
2011-03-11,19.776439666748047,19.907358522363953,19.5300045194403,19.568509460381133,49905800
2011-03-14,19.784135818481445,19.83804330936758,19.522298175146805,19.630113156919084,54473400
2011-03-15,19.5531063079834,19.614715092956146,19.252763664849915,19.314372449822663,76067300
2011-03-16,19.09104347229004,19.468397509657972,19.00633083184456,19.422189813668,100725400
2011-03-17,19.083337783813477,19.422185329625965,19.060233941152525,19.298967773172492,62497000
2011-03-18,19.09874153137207,19.391384370277187,19.09874153137207,19.298970455657326,85486700
2011-03-21,19.506900787353516,19.699428430919525,19.36828064896689,19.39138449498778,46878100
2011-03-22,19.483795166015625,19.607012729161035,19.42988766574816,19.483795166015625,30895600
2011-03-23,19.668624877929688,19.72253238340006,19.391384599659933,19.429889541033237,43969000
2011-03-24,19.876556396484375,19.92276409523536,19.63782249508254,19.714833857464615,38696700
2011-03-25,19.730236053466797,19.984372516349964,19.70713220452486,19.968969950388672,57029800
2011-03-28,19.568510055541992,19.807243928148605,19.5454062089532,19.76103770384041,48973200
2011-03-29,19.630125045776367,19.65322889966411,19.483803575560376,19.514608714077365,40763500
2011-03-30,19.722536087036133,19.807247267738937,19.63782343746369,19.714834803541397,41999300
2011-03-31,19.5531063079834,19.776439071552918,19.51460136820142,19.71483028658017,63233700
2011-04-01,19.62242317199707,19.660929593987177,19.491504274970325,19.660929593987177,63114200
2011-04-04,19.676326751708984,19.761039394245007,19.56851172947733,19.599316860897524,35433700
2011-04-05,19.853450775146484,20.16149470552085,19.822645647674385,19.88425443374926,73651100
2011-04-06,20.138395309448242,20.26161290882263,19.915063961408283,20.007476426504248,65581400
2011-04-07,20.17690086364746,20.22310709421764,19.99977428686753,20.1691995804075,46134700
2011-04-08,20.0767822265625,20.238506209282576,19.992069594239158,20.153793576959234,39887600
2011-04-11,20.00747299194336,20.215403206019644,19.868852849225835,20.1691969814036,34286300
2011-04-12,19.745635986328125,19.90735998164714,19.67632591245847,19.891957416594007,36920400
2011-04-13,19.737939834594727,19.922767725538666,19.684032311765176,19.753342403651693,38144700
