Date,AAPL_rsi,AAPL_macd,AAPL_signal,AAPL_sma,MSFT_rsi,MSFT_macd,MSFT_signal,MSFT_sma,SPY_rsi,SPY_macd,SPY_signal,SPY_sma,AMZN_rsi,AMZN_macd,AMZN_signal,AMZN_sma,GOOG_rsi,GOOG_macd,GOOG_signal,GOOG_sma
2010-03-10,1.388003218435573,-0.16186677106774208,-0.2585931685625064,-1.0532043212958595,-0.09928824831243614,-0.4663573413493233,-0.5856775327871395,-0.8105408448388037,1.1796009618057572,0.01394294404588136,-0.21903301413267046,-1.4075525158968198,0.9444786825046807,-0.25439512922587076,-0.34074985512098394,-0.9125279952328318,1.0547230682023394,-0.22572295723364705,-0.4921873632977907,-1.1484326929266067
2010-03-11,1.4247825648882384,-0.14211316515401162,-0.23586997385386266,-1.0512781590696585,0.18862747648398456,-0.43574476142341956,-0.5621230178620779,-0.8095475030079061,1.3254004544576612,0.06307144014081843,-0.16087797033985202,-1.4028270661321742,1.3278883249499416,-0.23411566599623929,-0.322136748396174,-0.9115201465645073,1.213864245816808,-0.14754878784834893,-0.4249801044366001,-1.1454609260457331
2010-03-12,1.4873239080761849,-0.1257316229927197,-0.2142253035091941,-1.0495073296188477,0.30834613518673665,-0.4068026937684051,-0.5370177047312789,-0.8085838075435621,1.32850273119541,0.09772211775067846,-0.10690918676811097,-1.3987230289840649,0.8650434368071438,-0.22517980185264858,-0.3053459346170623,-0.9107912889718206,1.0944899291795631,-0.0923486381074679,-0.35937651767142126,-1.1427151158658855
2010-03-15,1.0101475255340107,-0.12171407690742697,-0.19605950837355943,-1.048019910860407,0.33587979318810246,-0.3829784519294674,-0.5117790096558582,-0.807462785976869,1.3384229970522958,0.12118150426909016,-0.05869387655927295,-1.3945518298415982,0.6900952521690833,-0.2216537981117748,-0.2911634327749801,-0.910078586799994,0.05054515640569935,-0.09838798079726739,-0.30818879706750923,-1.140801827677689
2010-03-16,1.0543768139489955,-0.11910443297541613,-0.18097470661505186,-1.0466852919278666,0.45004715609942414,-0.3604522477587971,-0.48671444327991176,-0.806695370561625,1.626824435686097,0.15999172123489228,-0.011783196767608145,-1.390817364814158,0.7872960543418425,-0.21789036277249668,-0.27901708754730226,-0.9091925251048776,0.14144771888950777,-0.09927653928687863,-0.2674291736839424,-1.1392806166681462
2010-03-17,0.9951050456843696,-0.11994944671682306,-0.1690856587808322,-1.045317704414476,0.7992867493068634,-0.3302551710842388,-0.46012956410753786,-0.8059129072251336,1.8150329772078246,0.20408528550324037,0.035218913551070936,-1.3869877215490969,0.6636668147506932,-0.2176970342684895,-0.26925889752987237,-0.9082586181676509,0.1583851748290797,-0.10091195371683279,-0.23517219278839918,-1.1375398206683414
2010-03-18,1.0386206790938362,-0.12136714553545419,-0.1598743865663311,-1.0439406067722217,0.7532092265734159,-0.3083075512559367,-0.43411322887281856,-0.8054313851725633,1.7609197907595315,0.2312645799019916,0.07866011278191026,-1.3835555987160795,0.885972780577377,-0.21404735588596915,-0.2606761936668141,-0.9073464587983939,0.20026278022427954,-0.10172791012155277,-0.20954159151294846,-1.136064439886201
2010-03-19,0.5912688526700018,-0.13045519373447897,-0.15442827788569471,-1.042635784701016,0.7044336450391983,-0.29307279320892055,-0.41000407611565837,-0.8048144451606779,1.2347571508153155,0.2302927826350422,0.11320428010879537,-1.3805839295493654,0.24225499028964742,-0.22054366098100076,-0.25519155483233164,-0.9065492516217193,-0.2032578615361756,-0.12279398364040683,-0.1935547710085464,-1.1348398358126943
2010-03-22,0.8252853268326835,-0.13334481090011907,-0.15068279517183358,-1.0410931993488595,0.719688419427403,-0.2817802548712684,-0.38827358013263413,-0.8041598786797164,1.4448104666583155,0.24056878722833258,0.14304742851951538,-1.3772749049603883,0.26400225682589734,-0.2264515501018782,-0.2520602336667964,-0.9057750346465306,-0.35277198937120213,-0.1482265053901158,-0.18621936845265266,-1.1339041970351886
2010-03-23,1.1178093963070235,-0.12860347589783336,-0.14668320611498292,-1.0391087088687971,1.1217124569987296,-0.2602866867801637,-0.3662389868739454,-0.8029937000173668,1.6911720592670605,0.26504272265305867,0.17218020790928887,-1.3727490164419565,-0.04700433225122469,-0.23628031142953637,-0.25164539139972114,-0.9050281579789983,-0.8204440010952269,-0.19411175653551288,-0.1901912279291346,-1.1330175706630659
2010-03-24,1.1927392981255565,-0.12435978966322696,-0.14258562778747338,-1.0372884255407735,0.5329259062639544,-0.2563918718987136,-0.34776865764840853,-0.8022262826975639,1.211110781418013,0.26211827849436503,0.1948581103354848,-1.3691090503332455,-0.34385551408032555,-0.24910240672869124,-0.2540403038759496,-0.9045111851040541,-0.3262417024997919,-0.2069112812189274,-0.19611359852012955,-1.1313716123928441
2010-03-25,0.697889317371268,-0.12976878642710815,-0.14045203628390227,-1.0357255574798938,1.0241186196974872,-0.23700808039308893,-0.32879865414551124,-0.8011654356748295,1.055172062580302,0.24821380268570373,0.21001303540338337,-1.3654919659491798,0.7853195237767149,-0.23766259937743786,-0.25352340918073285,-0.9034840741347916,-0.032573266378225676,-0.20166874910107002,-0.19972722376453117,-1.129051610968564
2010-03-26,1.041788037380662,-0.12546065905450737,-0.13783362111863628,-1.0340593374347045,0.25874001692005444,-0.24099517829304157,-0.31448527166339163,-0.8004205988074139,0.9955100770500179,0.22916950213064788,0.21804527975405577,-1.3619533995069326,0.8284241154817314,-0.22862038960221404,-0.25118694923563256,-0.9024488857513875,-0.04420106018769667,-0.19892130497292368,-0.20202892921303797,-1.1267672533699074
2010-03-29,1.1489065462419104,-0.12040682849986828,-0.13466956623362908,-1.0325757181004984,0.11897595758729144,-0.2493313367907838,-0.30483811800898714,-0.7999917530497264,1.2817189483393756,0.22860047711269854,0.22434881938096018,-1.358642648315774,0.836722032257836,-0.22246288716918886,-0.24800830784150701,-0.9017914852153434,-0.05992071393847653,-0.19830434598935692,-0.2037379855155969,-1.124873060701195
2010-03-30,1.3766414584852094,-0.1099597751508811,-0.129927865974752,-1.0308638566795125,0.3897636204416696,-0.24855612175505581,-0.2969526750396754,-0.7990061494423484,1.3113076441545217,0.22435316119296225,0.22847910907283772,-1.3554604978516736,1.0388666779467806,-0.21395231053119007,-0.24365550927814944,-0.9011048807176573,0.18490272974405875,-0.18637274299704615,-0.20254647504574422,-1.1232404734623338
2010-03-31,1.2225489864289398,-0.10605342166745736,-0.12530797377075775,-1.0292363229613615,-0.49451525962063636,-0.27345170366700083,-0.29603055280080315,-0.7983816940403548,0.9401026796923133,0.20406568922151755,0.22742454793376646,-1.352559268392966,0.8133286198172682,-0.21128889187295744,-0.2396068596098819,-0.900490975317553,0.20850094077712922,-0.17682665422103697,-0.1995460893301165,-1.121852926185978
2010-04-01,1.289794119869652,-0.10281959308804046,-0.12092782525904405,-1.0276347736031288,-0.6995893789852239,-0.3007811763528066,-0.30120566655099196,-0.7979829422206034,1.2651675700506102,0.20445910634768477,0.22666542526490016,-1.3493986523377102,-0.13400778693905233,-0.22377448706156605,-0.23902316501492515,-0.9002871686065288,0.30901101851849827,-0.1655920559967271,-0.19473649927641193,-1.1209484742236422
2010-04-05,1.456466423024427,-0.0963211835747945,-0.11604873016695798,-1.0263958957351837,-0.5087752676766358,-0.31777900683358923,-0.309023288010624,-0.7974713338483331,1.5904053559087887,0.22545408256513497,0.23056892833979403,-1.3465997056600247,-0.2014416659887187,-0.23580992480535298,-0.24111570260951198,-0.9001268570314443,0.4420467546662553,-0.1516326161219351,-0.18789519815061023,-1.120515661244276
2010-04-06,1.5225041300742266,-0.09096979784741574,-0.11101317265737655,-1.0250986775421331,-0.4208856987965276,-0.3294704366018444,-0.3178068602861237,-0.7969521967540416,1.6761253081473264,0.24364042872275418,0.23759909375184454,-1.3436545525740229,0.46802915491191277,-0.2326698554722659,-0.24212195586657317,-0.89978821480643,0.1993067701853208,-0.15013194495049398,-0.18210033539301063,-1.1201503138703386
2010-04-07,1.5890505552022653,-0.08655399713586423,-0.10605040245312089,-1.0239840650897511,-0.3658914185121928,-0.33786528612628014,-0.32664996841351257,-0.7965383893948063,1.0686928842242271,0.23300617019207112,0.24093844015218968,-1.3411980901762275,0.3138481575565819,-0.23359932797212563,-0.24312462295765247,-0.8994122906130555,-0.18303360934295637,-0.16386586413074639,-0.1804097109173701,-1.1199370883328357
2010-04-08,1.447086860355029,-0.08714536919826095,-0.10220531268539801,-1.0230260528934416,0.5207260925845586,-0.3167455994244473,-0.3291551487778848,-0.7958236293242952,1.2227738867846902,0.22990235643400894,0.24294305836724814,-1.3387966639305853,1.0817754324989663,-0.2150257819275268,-0.2399768491054669,-0.8987629674911529,0.09215525876483856,-0.1644653158383883,-0.179185764923667,-1.1205073870912063
2010-04-09,1.573957112127584,-0.08550209355126492,-0.09878154578737228,-1.0219932271469083,1.0044080617619364,-0.2801970995840206,-0.323251917974457,-0.794950882269436,1.4901204445597023,0.24291521668218563,0.24734258491094904,-1.3362254419281365,0.8850634104368325,-0.2047671046628371,-0.23527698811066922,-0.8983603251957449,-0.014614841798126455,-0.16983653675782412,-0.17935847692136345,-1.1214570245099051
2010-04-12,1.6078214884602944,-0.08543691599664845,-0.09602874157269281,-1.020998443927702,0.9626356734323918,-0.25384337846023103,-0.31282762850162044,-0.794160892115482,1.5513703159099763,0.2521722810798279,0.2528510999104621,-1.3335530410378633,1.014014769845012,-0.19431548760279926,-0.22929442623047513,-0.8977774880038447,0.4204782278532116,-0.15642535118984696,-0.17662059164112007,-1.121890472453907
2010-04-13,1.6177712215728484,-0.08749814369414527,-0.09426262633223378,-1.0198197925168302,1.1061890030675994,-0.22832291582020459,-0.29896677000920163,-0.7932881317287093,1.5813912092568894,0.2556302258529075,0.258000856379498,-1.3308468440327628,0.7751866671791584,-0.19112449411455346,-0.22382977021998346,-0.8972163983799145,1.126036784462472,-0.10671257012300632,-0.16376928064566112,-1.1203889943800849
2010-04-14,1.8334949422861828,-0.08349462773559267,-0.09200264386658341,-1.0184731224584405,1.4727467766111164,-0.19181915860543128,-0.2799803883185795,-0.7921971983862751,1.9780880894991508,0.289447796363786,0.26938641581895395,-1.3278911501819692,1.2321025973279753,-0.17639682159086045,-0.2163260131982417,-0.8964403171581635,1.217944473060049,-0.06321957444406459,-0.144161074174483,-1.118874150178104
2010-04-15,2.0093184082450137,-0.07485919258515626,-0.08836751565278508,-1.0169007412508866,1.5185452663469075,-0.1630287040999975,-0.25856238372474993,-0.7912642577418663,2.003566192569293,0.31199778466797323,0.2833397611915114,-1.3252655939902216,1.3795460630773781,-0.16142909223548102,-0.20713992414208285,-0.895540585309219,1.461967881051969,-0.013345492428541309,-0.11777891492351653,-1.1169812274386628
2010-04-16,1.647069926751628,-0.07442707099863628,-0.08536798195055918,-1.0154583331457125,1.0549237910169644,-0.15303404487645045,-0.23926560622390408,-0.7904667407704499,0.4454194863476038,0.26961187188891117,0.2853957624131036,-1.3236914762559877,0.6004133776803697,-0.1638057256255965,-0.20029647507606327,-0.8949558838707566,-1.0464694828719472,-0.10757294076054705,-0.11688044743133712,-1.1180155235399687
2010-04-19,1.568376962241338,-0.07748730368542237,-0.08361585917504798,-1.0138846834515394,1.4263194337970366,-0.12955249729132876,-0.21874788255898453,-0.7893758074280157,0.624637829298522,0.24231494435930234,0.28117577876503735,-1.3215326630912767,0.6314665403091521,-0.16666420353590922,-0.19542960854233415,-0.8942052787100999,-1.048186939248175,-0.18342593186067402,-0.13242849518791672,-1.118645646263733
2010-04-20,1.0015457758613961,-0.0885603372216515,-0.08455706631617252,-1.0126267873377421,1.6972729350978735,-0.09825637014579201,-0.1955626947637929,-0.7880516398767587,1.007176779545296,0.24420995654975722,0.2782069379749299,-1.3191208602495743,0.8420527334992222,-0.16481627641598903,-0.1911431294407533,-0.8933521488771733,-0.8019607470196347,-0.229612936243129,-0.15477182648406776,-1.1188022202074195
2010-04-21,1.8740710326657033,-0.06351759403595383,-0.08001132349673457,-1.0106701804267468,1.6281017048885091,-0.07858782299198909,-0.17275919668582973,-0.7869607065343245,0.8527980940934046,0.23346266964577542,0.27352279510297095,-1.3172937301943863,1.0869837708859234,-0.15776325017111437,-0.18621402786859767,-0.8922852706725186,-0.8317280501423412,-0.26842873508448395,-0.18097061521988464,-1.1184648774706711
2010-04-22,2.1122896818778694,-0.028695718926270753,-0.06900688757194373,-1.0083179525574166,1.6806836931981641,-0.06378119074098572,-0.15131293992523925,-0.7856515811906379,0.9819563750693356,0.22889040429630922,0.2687931229376386,-1.3149437623547373,1.4339197032026558,-0.14192878928171876,-0.1789033413737722,-0.8909151679646478,-1.1181034453212577,-0.31979214447696114,-0.21294462944068784,-1.1191185502727723
2010-04-23,2.2276530573647513,0.0062520249019250565,-0.05280886503044836,-1.005516836345185,0.7214679249689785,-0.07730383877703914,-0.1370815990656427,-0.7849368325474814,1.246638008824551,0.2410366351491405,0.267619020589584,-1.3120428442505214,0.23033468857576003,-0.1532487702438908,-0.17546213420503637,-0.8903621557548592,-1.1973403032706287,-0.36547538295464405,-0.24832070032828946,-1.120257225734401
2010-04-26,2.0243692223545238,0.026844161505426335,-0.035493427116844195,-1.003069510205034,0.8919442126351181,-0.08404330043403127,-0.12715462866649663,-0.7838458877776927,0.9030273826899234,0.23175290855877842,0.26468511653566074,-1.3093612046233307,0.5941334995262326,-0.15246269768701712,-0.17254199985829338,-0.8896134142481881,-1.6581665840864384,-0.43875234111714856,-0.29233594350550307,-1.1222335225175724
2010-04-27,1.0255057080881624,0.020811370692810124,-0.02291753439747658,-1.0011896341602782,0.3796238355438344,-0.10576748690147954,-0.12391314378130773,-0.7828979030211544,-0.6875856345147533,0.13947898170169226,0.2425128057521222,-1.3087090754709396,-0.1427637145577505,-0.17086970490613776,-0.17412038324623266,-0.889184674871216,-1.7380759525472265,-0.5017211185718604,-0.34105191507485977,-1.124358761410799
2010-04-28,0.9727667664613076,0.011329243295501402,-0.014863111185087777,-0.9995570174422175,0.45752222688634187,-0.12308106768980608,-0.12506579983740498,-0.7820402019829836,-0.3099814095679797,0.08695928236943032,0.21349102325261532,-1.3075959548581224,-0.47587385048848985,-0.1960086784872643,-0.180729221528965,-0.8890125573888655,-1.7295051325843591,-0.5480723554497968,-0.3899648053999156,-1.1267468634051432
2010-04-29,1.313106031276182,0.017729880494000066,-0.007065283642734934,-0.9974241582889564,0.5765505378105155,-0.13525072795856824,-0.12862086636095796,-0.7807536361415347,0.22359076725802532,0.08214426957941844,0.18923908474419185,-1.3054258706608113,-0.19758181628950225,-0.20924196596509753,-0.1888305238405985,-0.8886422253426008,-1.5373277850855505,-0.5731392623286719,-0.43447076468609236,-1.1289822159532197
2010-04-30,0.5069205354851551,0.0004601505702345311,-0.004481064802909911,-0.9958314933667421,-0.27888604457947214,-0.1705850664641933,-0.13910960731021163,-0.7797153600483924,-0.615897123964058,0.01763586217246506,0.15597780867880973,-1.3048580506437846,-0.7427438634509603,-0.2364469094249442,-0.20109705278173773,-0.8883135247782903,-1.76326740619048,-0.6075443794861283,-0.4774537765320609,-1.1317254862745252
2010-05-03,0.7799301388111896,-0.0035138231508338533,-0.003254529263163807,-0.9940651051280038,0.16920465556980405,-0.18490265733879402,-0.1505982528322574,-0.7785190969709018,-0.10308036624933264,0.005868627967320547,0.12684058042388516,-1.3039641575590757,-0.6938122663059466,-0.2574950790356962,-0.21538644453133954,-0.8879407080575705,-1.4247543944426515,-0.6165402537919086,-0.5137693687832801,-1.1342975416915126
2010-05-04,0.11002638918674737,-0.02896601870667113,-0.00765864399279268,-0.9928515889449435,-0.8704051368499918,-0.23477136040956686,-0.17057840936644433,-0.7779096761582424,-1.0096241902534548,-0.08467896016119716,0.0840765166690085,-1.3048187180799953,-1.4456457676866832,-0.30040902118716595,-0.23594416908243981,-0.8882967483369607,-2.1658764136981747,-0.6896221190117988,-0.5584943909896815,-1.138234229271155
2010-05-05,-0.09850460009727625,-0.058653778193291026,-0.017463467449414898,-0.9918758189419044,-1.1857152752093014,-0.2895624046688211,-0.19841673765800175,-0.7775334914589647,-1.196839279930726,-0.1773103624223629,0.029963274013639914,-1.3056844817016258,-1.299258650406027,-0.33066072811270286,-0.2588237699205342,-0.888541564916893,-1.953985881600799,-0.7323439791460691,-0.603436194909406,-1.1416572672346421
2010-05-06,-0.7500230885403069,-0.10873753502856948,-0.035904377332745645,-0.9914763804524678,-1.9580504468029465,-0.37690676621286556,-0.23958460899122272,-0.7782407228074543,-2.027404375160811,-0.35801408613586627,-0.05215177826357787,-1.3089620764699124,-1.496463668502357,-0.3617534191262144,-0.283739718055359,-0.889302732758723,-2.2317585392847703,-0.7925957566613286,-0.6523107491413468,-1.146037584256863
2010-05-07,-1.2831669116572104,-0.1758360636438316,-0.06485425382830914,-0.9918523554602315,-2.446290227170037,-0.4837902783932535,-0.2956434672836618,-0.7798432702358359,-2.3013810884223944,-0.5451309929312474,-0.15804615996131105,-1.313622702229384,-1.8015270808078347,-0.39820201144218526,-0.31142374649953575,-0.890239745983451,-2.3567420513559054,-0.8498434920164336,-0.7036872809280688,-1.150689050791276
2010-05-10,-0.26098454989164066,-0.18504765436932008,-0.08996320405711289,-0.9911105452901601,-1.5174087675308894,-0.5302200113578917,-0.350535762769182,-0.7808815482335372,-0.9170017322134442,-0.5541018205864486,-0.2446890607031624,-1.3156353825786589,-0.9835360568343209,-0.4048450539131969,-0.3349836991333002,-0.8908555156301177,-0.892331790808868,-0.8058142033032081,-0.7353463395964003,-1.153940233982608
2010-05-11,-0.1456938620581522,-0.18733773455309718,-0.11053491448768818,-0.9902172007629958,-1.5602493466076846,-0.5680162685904283,-0.40262693022253504,-0.7820627748171346,-0.9824339278534174,-0.5672910928195037,-0.3168371156401128,-1.317884160208502,-1.0598097622764888,-0.4119456133297357,-0.3553416880819335,-0.8914582367360023,-1.254825621328008,-0.8016203381889586,-0.7597742039850517,-1.158887027717382
2010-05-12,0.09976111812345641,-0.17666960642312451,-0.12473505002313885,-0.9891774028667746,-0.9349649608944818,-0.5678057381406951,-0.4442543153051755,-0.7831010451965997,-0.604911011407382,-0.5299840753643583,-0.3665400925686722,-1.3199867540739918,-0.659494502881574,-0.4051397811755583,-0.3701807300068568,-0.8921050745908728,-1.3534747391839668,-0.8028751064913354,-0.7795855830034881,-1.1642087129084342
2010-05-13,-0.1125708736896067,-0.1789442989288668,-0.1365764528727713,-0.9885788924531108,-1.1000204954198483,-0.5755899136155938,-0.4792403525572595,-0.784327413639381,-0.9144843002486386,-0.5382822078541007,-0.40808533995941004,-1.322966359949749,-0.8995269646088077,-0.40695215863891554,-0.3824373893219034,-0.8929967284330992,-1.1095017172083754,-0.7819691723242405,-0.7909513678983148,-1.1695819552666131
2010-05-14,-0.3611624678835466,-0.19333404750101268,-0.14909425292487752,-0.9881718551152046,-1.3471057247730724,-0.5950156637411325,-0.511432000351829,-0.7856365427921856,-1.3159364945541407,-0.5998246934478284,-0.4545440305105512,-1.3260415459934705,-1.1762919476881843,-0.41730250972050265,-0.3944438543233291,-0.8938442661189159,-1.2106143620642495,-0.7694594674842115,-0.7973612652345303,-1.1722946688341824
2010-05-17,-0.340375458719166,-0.20484838170712916,-0.16154477163019468,-0.9877185315958531,-1.3351078838160386,-0.6074381014112432,-0.5398729493980452,-0.7872165231000936,-1.300350300883033,-0.6429524296178787,-0.5009770398636012,-1.329335987870254,-1.1269251559009275,-0.42311791610401084,-0.40528574856266164,-0.8946843474110606,-1.1893316146053534,-0.7527291865748873,-0.798901341761484,-1.1749761980381828
2010-05-18,-0.4482086682802996,-0.21956147846447066,-0.1746182805054125,-0.9872258849913111,-1.508886839840061,-0.6252118435068792,-0.5664711098472234,-0.7891959675328465,-1.5862310875518628,-0.7154569697620918,-0.5537011533660283,-1.3341033799154285,-1.3761396000403987,-0.4353832511661197,-0.41656764789668443,-0.8957978276317332,-1.4860926178663154,-0.7618676699148549,-0.8020931685427641,-1.1785831845211119
2010-05-19,-0.6773928743717872,-0.2419495241412528,-0.18981409775540453,-0.9879157133643647,-1.7891910494190406,-0.6544645542304759,-0.5940785479359598,-0.7914249282499504,-1.6995424919826492,-0.7851161444201571,-0.610846819270273,-1.3391069428340512,-1.5294988647037975,-0.449417665394958,-0.42857776913240897,-0.8971548817988222,-1.60065151394404,-0.7748293261135907,-0.8074262823969914,-1.1823938451044003
2010-05-20,-1.1977393690925973,-0.2863001551637281,-0.21135475015614083,-0.9897359987042625,-2.470333335934476,-0.7308153623746579,-0.6326832195974955,-0.7945530332106859,-2.3278579315955756,-0.9502473103904279,-0.6920420234410853,-1.346685345128217,-1.9285766626268463,-0.4753495294833357,-0.4437006162314565,-0.8990425789946835,-2.08532730741528,-0.8353284238862696,-0.824666922887672,-1.18697974847569
2010-05-21,-0.9119515085666651,-0.3099524165178677,-0.23359177330556624,-0.9915436032017182,-2.6003324459516355,-0.8002656656629167,-0.6785927336604971,-0.7975616823217095,-1.888706201315755,-1.0289955473901615,-0.7739173601582454,-1.353825201790314,-1.4926698544989465,-0.48391311946528676,-0.4576200533398052,-0.900341846258958,-2.149498099425757,-0.8848636339320513,-0.8490823575999954,-1.191622300989196
2010-05-24,-0.6490292860091673,-0.31741461096802737,-0.25296029207216914,-0.9929853685131177,-2.8502123325240474,-0.8784939231500746,-0.7322452577711839,-0.8011139782977545,-2.0866369055369938,-1.1208825132740927,-0.8591596779438581,-1.3614935289226768,-1.5450103232755537,-0.4908479188940401,-0.470230378838414,-0.9018946297229293,-1.8641299771261302,-0.9019469880205201,-0.872278263943147,-1.1950898967992134
2010-05-25,-0.7307740141711075,-0.32687992939705895,-0.27045784149634644,-0.9940517905452204,-2.931215543106761,-0.944236917470217,-0.7893909666290081,-0.804621804723969,-2.054721450600544,-1.1804700774694301,-0.9401560071019978,-1.3674865254670372,-1.15323283566281,-0.4852543834158075,-0.4791291007493867,-0.9029608863145379,-1.8664823307829204,-0.9084221766463546,-0.8922236058361815,-1.1983990015136334
2010-05-26,-0.7916858844740785,-0.3367444016320811,-0.2865430710376434,-0.9951606983285964,-3.2947068703112525,-1.0423806895148864,-0.8563412265392247,-0.8089758819791985,-2.15168936249909,-1.2349849246927465,-1.0166656647306074,-1.3743509353018044,-1.316326252377125,-0.48459464046203765,-0.4861077753090152,-0.9039637644487987,-1.9107343375926893,-0.9108718271843005,-0.9087052116819176,-1.2018182223345044
