Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-01-04,85.51564025878906,85.56091273345784,84.14231954354095,84.79125187945318,118944600
2010-01-05,85.74198913574219,85.77972002744511,85.1534240695017,85.46280126207343,111579900
2010-01-06,85.8023681640625,86.01364737029019,85.59108895783481,85.65899766401088,116074400
2010-01-07,86.16456604003906,86.27020564418144,85.40244681850331,85.64390959324685,131091100
2010-01-08,86.45132446289062,86.4890553703111,85.76466685187792,85.93821520938444,126402800
2010-01-11,86.57201385498047,86.87383793007112,86.20226957622157,86.8361127991474,106375700
2010-01-12,85.76464080810547,86.17965187906512,85.43262734579659,85.99855624368139,163333500
2010-01-13,86.48902130126953,86.73048404563225,85.545806556583,85.98345382285385,161822000
2010-01-14,86.72293090820312,86.88139028386789,86.3380977062027,86.39091749809096,115718800
2010-01-15,85.74958801269531,86.6550723886274,85.41757438828655,86.57207473945448,212283100
2010-01-19,86.82105255126953,86.87387236103714,85.71183078922228,85.73447278506053,139172700
2010-01-20,85.93817138671875,86.36072970109652,85.2515141258549,86.23245389236402,216490200
2010-01-21,84.28568267822266,86.22493231724866,84.18004306807548,85.96083329188072,344859600
2010-01-22,82.40680694580078,84.31587317349451,82.31625623383802,83.90840360505328,345942400
2010-01-25,82.829345703125,83.31227696170116,82.55770514575717,83.16135914435671,186937500
2010-01-26,82.48224639892578,83.35755250100921,82.2785145341588,82.50488263313031,211168800
2010-01-27,82.87461853027344,83.06326147197565,81.74276088006023,82.37659840085529,271863600
2010-01-28,81.92388916015625,83.19157046417315,81.42587458907533,83.14629798232798,316104000
2010-01-29,81.03347778320312,82.85199886822888,80.90520193885348,82.27852259882351,310677600
2010-02-01,82.29362487792969,82.30117221027292,81.11649433720665,81.60696731481718,187865000
2010-02-02,83.28964233398438,83.44810173850887,82.1577845100152,82.44452550985375,216327900
2010-02-03,82.87461853027344,83.36509133008431,82.63315579517166,82.91234366445846,172730700
2010-02-04,80.31661224365234,82.27095015056241,80.3015175860273,82.23322502035002,356715700
2010-02-05,80.4826431274414,80.64864411273767,78.91313216432985,80.40718133048412,493585800
2010-02-08,79.9015884399414,80.98817341575547,79.84122132863516,80.54297316602765,224166900
2010-02-09,80.90518188476562,81.60693382457633,80.18833528646306,80.83726743540308,337820500
2010-02-10,80.74674987792969,81.19194458658785,80.06763393877306,80.77693344821746,240511500
2010-02-11,81.5918197631836,81.68237042182517,80.17322731934341,80.64106375360542,223591600
2010-02-12,81.52394104003906,81.56921350753161,80.36944706356961,80.73163831736237,304622100
2010-02-16,82.80673217773438,82.88973556080421,81.35795527548801,82.14271087010337,159317500
2010-02-17,83.19912719726562,83.3123141715953,82.80674645384659,83.2066687738066,168845100
2010-02-18,83.68959045410156,83.86313880509232,83.03311068535851,83.06329425877603,193708600
2010-02-19,83.86309814453125,84.18756420529401,83.2745331405721,83.47072339420022,222684900
2010-02-22,83.87821197509766,84.19513077937398,83.62920187591205,84.17249454434375,132346900
2010-02-23,82.85953521728516,83.90838965621839,82.64070868411488,83.65183798369728,207497000
2010-02-24,83.62165069580078,83.75747385665619,82.89726242354735,83.10854161667214,176350700
2010-02-25,83.50848388671875,83.56885102984764,82.20307751889044,82.42944567023233,259634700
2010-02-26,83.56129455566406,83.84803557569143,83.08591630862021,83.58393079262896,173589300
2010-03-01,84.42901611328125,84.51201945008081,83.88572363856568,83.90835986552474,147709700
2010-03-02,84.66293334960938,85.0704027147031,84.51202132857817,84.79121490010293,160992400
2010-03-03,84.73844146728516,85.24400334688896,84.52715646257838,84.88180623860508,150785000
2010-03-04,84.99500274658203,85.11573704855415,84.53471329493799,84.85163220222223,135770400
2010-03-05,86.20982360839844,86.27773230349649,85.34206493272745,85.54580253187294,176118800
2010-03-08,86.22492218017578,86.41356514139312,86.07401011397243,86.21738060671403,114631200
2010-03-09,86.3683090209961,86.76823125336726,85.92311431157987,85.96838678862494,154556700
2010-03-10,86.75312042236328,86.98703583721742,86.33056205825878,86.40601808657374,186088800
2010-03-11,87.11530303955078,87.13794502703782,86.28527529637931,86.54937424780768,160791100
2010-03-12,87.12288665771484,87.50772000833258,86.88142383627245,87.49262534372056,162074800
2010-03-15,87.14552307128906,87.20589021600185,86.4739544179107,86.97197472639952,146816800
2010-03-16,87.8397216796875,87.92271929612973,87.14551112451531,87.38697391333655,168673000
2010-03-17,88.36038970947266,88.647130785257,87.8472804630949,88.10383796474784,177468100
2010-03-18,88.31510925292969,88.48865759235579,87.96045948506644,88.36792906365862,196509100
2010-03-19,87.86805725097656,88.8681935580837,87.52709814452855,87.86805725097656,226641100
2010-03-22,88.33782958984375,88.49694733480497,87.3149636588093,87.36800098025155,184477800
2010-03-23,88.95913696289062,89.03490374321557,88.17872236170273,88.46664421982625,182941600
2010-03-24,88.52728271484375,88.97431668995347,87.57261056984264,88.62578476359226,196072600
2010-03-25,88.3832778930664,89.53494770826879,88.27720326984908,89.12580025558765,223396300
2010-03-26,88.33026885986328,88.9667168029222,87.98173701762121,88.54999658705323,205808500
2010-03-29,88.89096069335938,89.05007269823543,88.41362467873125,88.77730760969479,134513500
2010-03-30,88.9515609741211,89.27736334096606,88.58029969396961,88.99701988742763,145772500
2010-03-31,88.64846801757812,89.04245866528856,88.35297358663689,88.6105817446334,161078700
2010-04-01,89.25460815429688,89.59556146707683,88.72422926919847,89.25460815429688,161215200
2010-04-05,89.98200225830078,90.04261221371472,89.3455485910591,89.59558416678387,105847600
2010-04-06,90.19414520263672,90.35325716308428,89.62588572362361,89.72438195229086,110384200
2010-04-07,89.67891693115234,90.43659618485886,89.2621910293602,90.01229765258607,184576300
2010-04-08,89.98955535888672,90.141094666119,89.10307208895352,89.36825865081813,158704000
2010-04-09,90.58057403564453,90.6184545370349,90.0123144890737,90.17899910033438,133006500
2010-04-12,90.72451782226562,90.9594023362493,90.5881353169518,90.69420995656985,110279000
2010-04-13,90.7927017211914,90.95181366266604,90.16382658538663,90.63358977971676,125043600
2010-04-14,91.82315063476562,91.82315063476562,90.98212620044174,91.12608132785921,161609000
2010-04-15,91.89888763427734,92.11103683175537,91.64127376545967,91.6715816194754,144615300
2010-04-16,90.43656921386719,91.89888996863665,89.97438454449332,91.57308775548184,366786700
2010-04-19,90.77751922607422,90.86844278718776,89.76223213981712,90.17137949388001,217947800
2010-04-20,91.58824920654297,91.66402174243872,90.82299746356517,91.34579212132203,157708000
2010-04-21,91.42158508300781,91.85346204319413,90.91393556999633,91.64130698817146,192910100
2010-04-22,91.69436645507812,91.80801953113404,90.25478009382175,90.77757499466205,115360300
2010-04-23,92.29288482666016,92.33077109206826,91.39882330097441,91.63370774136615,177335500
2010-04-26,91.94435119628906,92.52776729962663,91.85343341025481,92.3231907197848,143457300
2010-04-27,89.76984405517578,91.9368014878655,89.59557527648666,91.4140067130665,355853300
2010-04-28,90.45172882080078,90.67903486291273,89.61070455787244,90.20169911123696,300674100
2010-04-29,91.5731201171875,91.76253994106375,90.97455278006242,90.99728223402609,193775000
2010-04-30,90.01986694335938,91.68676470805269,89.99713749149286,91.5882627091195,270000900
2010-05-03,91.18671417236328,91.43674976045023,90.31538171064621,90.45176423318136,182747900
2010-05-04,89.04244232177734,90.18653934323514,88.58783603305062,90.17138830521837,360353400
2010-05-05,88.51211547851562,89.25464390279949,87.86808908496563,88.31511719768348,328973200
2010-05-06,85.57229614257812,88.64847204050564,79.55632106199224,88.08779101540814,647356600
2010-05-07,84.29938507080078,86.20115560284049,82.89767977908801,85.34498023194492,637558800
2010-05-10,88.01200103759766,88.38326215273976,87.06490222708959,87.7468087461495,396159600
2010-05-11,87.76199340820312,88.92124179515439,87.06492984986612,87.18615553014314,317849800
2010-05-12,88.98945617675781,89.1182660867983,87.95901158024941,88.11055095069824,235607100
2010-05-13,87.88323211669922,89.16371215438605,87.80746533271478,88.746986171519,234452500
2010-05-14,86.29209899902344,87.38315909120531,85.51926862081766,87.22404712453455,345601400
2010-05-17,86.33755493164062,86.76943190646193,84.68581380711389,86.52697475885408,325739800
2010-05-18,85.16316986083984,87.29982564160099,84.88282638816749,87.04221162713323,360556800
2010-05-19,84.67821502685547,85.443466730426,83.61746316590083,84.68578765554878,394742700
2010-05-20,81.48085021972656,83.26139580328905,81.42781288849315,82.87497765822526,530418300
2010-05-21,82.67040252685547,82.87497342813252,79.82910468301424,80.24583067903173,500909400
2010-05-24,81.6096420288086,82.88254356700432,81.53387524999683,82.22336045200905,269823000
2010-05-25,81.69300079345703,81.73088707947528,79.08658154869065,79.63969010912469,396505200
2010-05-26,81.20046997070312,82.94313426040827,80.95801288332643,82.19303354956051,349719300
2010-05-27,83.92057037353516,83.95087824263747,82.42036264646228,82.7310139692849,300870500
2010-05-28,82.86737060546875,83.89023630047127,82.47337421084222,83.82962058120056,297933500
2010-06-01,81.47325897216797,83.30684159812272,81.35203328300331,82.09455580330282,277909400
2010-06-02,83.59474182128906,83.60231445071636,81.45808685425732,81.88996373757331,240243700
2010-06-03,83.88269805908203,84.14788473208921,83.02652229176287,83.83723913817677,226618300
2010-06-04,80.93531036376953,82.83708720789903,80.66254532713602,82.29155713463201,398475600
2010-06-07,79.92757415771484,81.53385608181554,79.86696421729532,81.22320484689466,264609100
2010-06-08,80.78377532958984,80.94288730128788,79.29114606760645,79.98820969046491,357774300
2010-06-09,80.35186004638672,82.0414809746936,80.0109010289235,81.2534941231347,268023300
2010-06-10,82.7007064819336,82.7992027214946,80.3443231192239,81.72329937625291,317890600
2010-06-11,83.1022720336914,83.15530935740924,81.92029408761701,81.97333141133484,214128200
2010-06-14,82.97345733642578,84.19332140681857,82.89011215542001,83.73870922655657,207196100
2010-06-15,84.8600845336914,84.93585131018388,83.41291424595693,83.55687516773676,238268700
2010-06-16,84.82976531982422,85.17829706957627,84.25392749036556,84.42061784473258,216374000
2010-06-17,84.96615600585938,85.11011692226641,84.1402883458353,85.07223064511689,263185800
2010-06-18,85.05828857421875,85.3627976161312,84.78422578998742,85.13441583469687,174006600
2010-06-21,84.81466674804688,86.17736021411153,84.3426685018776,86.1164618985872,213140700
2010-06-22,83.41390228271484,85.18769570788106,83.29209984157522,84.81466810871112,239355400
2010-06-23,83.1550521850586,83.76407588779571,82.58408919666613,83.4671755984825,254639900
2010-06-24,81.77713012695312,82.85054341052488,81.56397152520063,82.74396410964863,268523600
2010-06-25,82.11968994140625,82.5383925686767,81.28227307059579,82.02071932496423,238726500
2010-06-28,81.86089324951172,82.46230849499808,81.56399286110091,82.24153536882174,169218600
2010-06-29,79.33340454101562,81.8456440515397,78.8309601237924,80.71132671542973,373649500
